text,emoji,emoji_id
hello twittosphï½re so much mork at the office today hard to read my twitter timeline ill catch up tonight, 🤯,50
yes twins, 🤩,31
just finished my boat its hot sara left carmen is about to leave now no, 🔥,65
baked cheesecakes both cracked, 🤦,35
thanks for the suggestion for tylers burger recipe, 🍔,88
i have to take my puppy to the vet in the morning and yet i am still awake for some reason, 😔,7
ima rocking up to school with a wooden stake metal colinder and garlic thanks eriel babe, 🤘,28
hi lovetwitter is being wierd with my pic right now too, 😩,12
miss my friends miss our breaks miss our classes miss our school works in groupsmiss allguys you mean a world to me i swear, 💔,42
me too if it hasnt by tmw ill see maintanence the office was closed today sighs, 😩,12
welcome to twitter hahah, 😃,27
happy mothers day meka, 🤗,23
you may want to check out postbox it looks good but its not a portableapp httptrimnfr, 🤔,1
damn its getting late time i was in bed or im not gunna wanna get up for work, 😩,12
lol rdayt llyk but late soz kint mshgool it ws iight thr were qs but mdlla i understood how to solve for electric fields, 🤓,63
cream cheese kolaches are the best dietfail, 😋,98
its too cold and gray for a summer day, 🌧,38
another mario another metroid another wii fit another zelda yawn, 😴,10
glorious weather, ☀️,77
i know im loving it really should go catch some zzs but cant pull myself away, 😍,51
looks like class it is then laters tweets, 📚,73
i know, 😊,25
man i cant go on sunday cause im helping out all day at the piano recital this sucks, 🤦,35
coolio ii will check it out shortly in that case i likes your singing xx, 🎤,72
happy birthday man, 🎉,15
ahhh my dad broke his ankle playing softball, 😢,16
any plans for this weekend im going to tokyo yay i cant wait for shopping at forever gonna have a girls night maybe, 🛍,40
, 🤔,1
about to board the plane back home we land at im going to be sleepy tomorrow, 😴,10
im a very open girl and if you remain respectful we will have a lot of fun see my pics here httpsaushornysophie, 🤩,31
good luck, 🤞,21
i absolutely love how you sound happy makes me happy lt hopefully i can see you today, 😊,25
mmmm pumpkin seeds lt so good, 🤤,84
had a goood day yesterday, 😊,25
no, 🙅,97
awwww man i would love to hang with you today, 😊,25
hes still in hosp joss says he prob needs more plastic surgery police were amazed that he made it apparently, 🤕,17
crap i hate trying to find a good icon tutorial i just want a simple icon tutorial im sick of using screen and soft light, 🤬,3
off to sleep cause im bored i miss my ipod, 😴,10
ok sure steal my musical taste, 🤔,1
i blame you though, 😠,57
iyuh disgusting rie im feelin unwell and dont belong i dont know today is just a day, 🤒,19
itvcomfootball has been nominated for an epl talk award httpwwwepltalkcomawards wt as i believe the saying goes, 🤩,31
yay ive been reading along at your blog and was wondering when youd get that first sale, 🎉,15
whatchu meeeeeeann u str jacked it tho awwww damnit i done got gottt p im takin allll my pix dwn now u done did it, 😤,18
yes i am except the th june and probably the th because its claires birthday, 🎂,52
im working aaallll weekend closing and i cant spend any, 😩,12
sighs has been up since am for no freaking reason laid in bed for hours still couldnt get back to sleep is ooohhh sooo tired, 😩,12
officially moved out of gc, 🏠,75
okay so i finally figured twitter for my phone, 🤩,31
is waiting to get picked up to go to ikea, 🚗,60
went from zero to infuriated in no time flat also he says words that hurt my ears, 😡,36
glad im finally on a computer lol, 😆,29
last day of school yesterday i cried im going to miss my adorable little boys, 😭,8
waiting to board wish me luck there is nothing i hate more then flying, 🤞,21
looks like someone has the case of the mondays, 😩,12
im awake and not too thrilled about it didnt sleep well at all, 😩,12
netbooks looked like potential bastion of singleuser linux but business nincompoopery torpedoed that microsucks, 🤦,35
omg roaches soooooo nasty, 🤢,20
whatevs youre all emo with your faces, 😒,81
is stuck inside on a nice day, 🙁,55
cant believe im at work badly need coffee must be home before super final, ☕️,62
cant find the guitar hero anywhere and dnw to play rockband, 🤦,35
lately ive been asking myself b i go eat something would i feed this an elite athlete or champion animal if no then i let it go, 🤔,1
i mass quotmarked as readquot then quickly scanned the april ones just in case i hadnt read something important, 🤔,1
this would be my guess also was hard to work out next time more of a clue please, 🤔,1
i signed up for quirky i like it mhelpu, 🤩,31
truce it shall be then, 🤝,2
musicmonday a lot of songs for today, 🎶,37
i and btw my computer is still being dumb but i think i figured out the video thing and the failed internet is prolly just temporary, 🤞,21
people like me think people like you should just go burn in hell, 🔥,65
sunrises are worth getting up for getting ready for worship service with the air national guard how cool, 🙏,5
the folks house was waaaaay to quiet without maxs raspy breathing, 😔,7
i cant believe quottax freequot federer came back after losing sets, 🤯,50
no red sox opening game for me conflicts will prevent me from going to the rescheduled game, 🤔,1
helping some friends, 🤝,2
hospitals arent any better than usual at in the morning, 😔,7
ah the perfect summer day was ruined by the rain too good to be true but its still hot as hell i feel sticky and gross long day ha, 😩,12
how many pinoys subscribe to rss feeds subscribe to my blogs feeds at httpsirdoccom httpplurkcomprdbr, 🤔,1
oh my god bnp suck my dick seriously, 🤦,35
lol you always make me happy i promise i wont lol its only silly you are up late too my friend, 😊,25
ahh lucky i have one more week and then finals im a junior too im graduating a semester early, 🎉,15
that would have been ok nuts i hve a phobia abt bothering ppl at work i am so going to visit you theni miss you, 🤗,23
way too nice to be stuck in an office today, 🌞,26
xcadaverx poor guy its really over, 😔,7
and now its monday thanks for following i love all saints cafe amp guess you are therefore only one county north of here, 🤗,23
sitting in a traffic my exit is only an half mile away and not movig anywhere, 🤦,35
nap time is over, 🤕,17
lmao thank you, 😂,9
are you okayyy, 😊,25
how is ur trip so far great i hope, 🤗,23
i realize this is coming hrs late but up was great we stayed awake tru the entire movie and thats saying alot, 🤩,31
hahaha i love young peoples meetings, 😁,22
oh que oui on en redemande, 🤩,31
i have its a really good movie you should watch it, 🤩,31
i wonder why, 🤔,1
monging out man tonighttoday should be big fun i really hope i get the job and misses love, 🤞,21
that sucks, 😞,53
thanks, 🙏,5
fckbrï½ndby, 🤬,3
everyone was invited but youre right weather isnt looking promising, 🤔,1
ajaoj nije ti link neshto dobar, 🤗,23
feel like crap today, 😞,53
just updated my laptop with microsoft office yay now i can use it for school, 🤩,31
looks like this will be my last squarespace, 🙁,55
i have a charger and i see how u do me i had dibs fist but wat kan i do wit sprint if im tmobile kum on britt lol, 🤣,34
they get a lot of them they tweet too, 🤔,1
wtf i dont like differential equations anymore, 😣,44
swetty sunday, 🌞,26
you got it skylar yay hahaha cool cool huh, 🎉,15
i dont think he got it, 🤔,1
yankees fans rock, 🤘,28
sad i dont know why i sad, 😢,16
you have to follow us back boshman, 🤗,23
hello love glad to see you on here im so sad i was sick the day of your wedding i heard it was gorgeous xoxo, 😔,7
damn played me forget you too then, 🤦,35
leaving key west, 🚗,60
thanks for that hopefully they can give them for free to protect their houses at least is, 🙏,5
going to hang with harvey for a while, 🤝,2
getting ready for work ahh mondays, 🤦,35
i saw you in northwood earlier but i was on the bus so i couldnt say hi hope you feel better soon x, 🤗,23
oh haha nothing muchos what about you, 😊,25
great to get bk online my own net was down, 🤗,23
i wish i was able to include those outside the states too, 🤝,2
still upset over the truism behind ride the white pony, 😢,16
is leaving the flat now bye bye first year, 🤗,23
wish i got a picture of her when she got stuck hanging upside down by her tail from the toilet that was interesting, 🤣,34
well hope i didnt wake you, ❤️,33
mr ambulance you are hurting my kitties ears hope your patient is okay though, 😢,16
they were gonna take a nap too so i suspect they slept thru to this morning, 😴,10
ok feed the dog watered the garden amp needed it collared by next door for drinks two large baileys later im back hello twitters, 🍻,69
loving her husbands new tattoo it has names one date, ❤️,33
its a goofy system but love van thx â httpblipfmsnm, 😂,9
oh no left some of my latin translation at home i was looking forward to doing well today, 😞,53
dragged and selected and automatically renamed so that packets can be sent from computer to computer sigh i need help bad, 😩,12
lol i know he should be thanking them, 😆,29
i think taylor laughtner and selena gomez are the cutest couple i love them both just read it on m my fave mag, ❤️,33
