text,emoji,emoji_id
rip to your puppy ive got a year and a half dog and i think i would be depressed for months if he would die, 💔,42
hmmstill no in my registered products page, 🤔,1
hot dog  its time to work on those scripts and make them shine , 😣,44
i love starting my day out with laughter is hilarious, 😂,9
i saw your tweet about that member pop up on my feed , 😲,92
its a big day for my possessions and me as we venture up the road , 🚗,60
get home from work to see my parents watching grand toreno i want to see it soooo bad, 😍,51
monday is the day ive dedicated to wrapping up my assignments  so i wont be able to make it to work, 📚,73
httptwitpiccomg i must go away john, 😔,7
thanx, 🙏,5
is nursing my daughter as she has a migraine, 😔,7
workin on this hot ass day, 🥵,80
i am home alone and my mother has been gone for some time  which explains my hunger , 🍴,6
damn you abc why must you play dr who on a sunday while im at work hoping i finish at, 😩,12
regrettably  pizza is not one of the food options available here , 🍕,48
i won it just be ready for a change, 🎉,15
its a good one trust me to go for a scientific over a linguistic explanation im going to be such a good english teacher, 🤓,63
had to stop at starbucksor else gma will get cranky, 😠,57
voted for shaun anttt main man spoke to meeeeeeh lol, 🗳,71
im going to consult the tv guide to find the replay schedule , 📺,39
sex is a part of nature i go along with nature marilyn monroe is is best ever way to have it up until last days httpcomboss, 🤔,1
hey net so good show then, 😊,25
rockey mountain tomorrow until tuesday very excited, 🤩,31
ill be ending my work day early  and ill be able to have dinner with my parents and savor some great food, 🍴,6
are you curious about what multistop , 🛫,95
i am going for a walk with the familyand the dog harry potter movie night with little brother amp friend, 🐶,43
lol i know i only get to read it sometimes though cos my dad always chucks it out before he gets home, 😂,9
i am awake at am because im a bigbby whose terrified of thunder amp extreme lightning, 😱,0
yeah you do, 🔥,65
i soo wanted to see that movie because i love jennifer aniston but i refuse to watch it because i know he dies, 😢,16
as i made my way down the stairs  i greeted everyone i walked past with a grin and a good morning  and received mixed responses from friendly his to unfriendly hello  loser comments , 😒,81
late afternoon and havent made a dent in my todo list for today daughters birthday too many distractions, 🤦,35
the concluding moves have been executed  and the dance is completed , 💃,93
eh woke up later then i wanted too goodmorning though first official day of summmer, 🌞,26
my coping mechanism when boredom strikes is to click and produce random sounds , 🙄,70
hope you feel better i think everyone gets sick postthesis its your body finally saying quotmy turn fuckerquot, 😷,4
do whatever u want n not have to worry about n e one else but urself having good people in ur life is all that matters, 🤗,23
though last nights rain made us soaking wet  were alright now , 🌤,67
got a new camera and the sims for early bday presents today my brother and i have taken turns playing the sims for hours straight, 🎉,15
feeling horrible sick again momma is making me an egg lol, 😷,4
that did the trick thanks for the advice, 🙌,41
pitchenginecom is the coolest thing ever just posted my first social media news release httppitchpe, 🤩,31
i hope you have a great time in india  even though we cant hang out, 💖,96
my daily eating routine is powered by mec interactions digital platform , 🍽,24
the book honolulu by alan brennert has been dealt with  and love is a mix tape by rob sheffield is now being read , 📖,76
hope that we will like eachother again and forget the beef like him still, 🤝,2
air france flight there was nothing the pilots couldve done bad weather and it sounds like bad things happened fast, 😞,53
mec interactions digital platform satisfies my daily food cravings , 🍽,24
really hates being single, 😔,7
while working on the computer  having something to listen to is wonderful  and hes always my top choice , 🎧,99
i told myself i wasnt gonna cry and then one kid that everyone made fun of all year said quotits been a good yearquot, 😢,16
im not quite sure whats happening yet  but the coffee is delicious and the grey sky appears to signal a good day , ☕️,62
heaps looong story check dailybooth but i shall tell u tmrw oh i amp i know that you love your quotidolquot deeep down inside, 😊,25
has her second driving lesson in an hour ill be a pro soon, 🚗,60
i had to switch channels while watching scrubs because of my dads demand , 😤,18
were off to the beach today to forget about our worries and soak up the sun , 🌊,68
hiding those gorgeous eyes come on bring them out of there, 😉,61
if pizza was authorized  i would be a very happy person , 🍕,48
were taking advantage of the beautiful weather and going to the ocean today , 🌊,68
likes the new version of royalty people no cmnts wont be on the computer today, 🤩,31
ok i wont buy a smiling frog for myselfmaybe my nephew would want one hahaha jk sgt frog htt im dumb and confused, 😕,94
is bleeding well off to bed tomorrow first day of class, 🤔,1
tempeh has got to be one of the grossest things ive put in my mouth, 🤢,20
the sun is shining so brightly on this lovely morning  lets go out and enjoy the day , ☀️,77
is wondering why i always get myself in these situations i know im smarter than this crap, 🤔,1
ist ja doof mit joana, 😒,81
the torrential rain may have soaked us last night  but were doing well now , 🌤,67
your welcome, 🤗,23
im not entirely sure about everything  but the coffee is awesome and the dreary sky gives me optimism , ☕️,62
i didnt finish grades had to sleep, 😩,12
mma training leaves you tired and with a busted lip but its fun, 😃,27
i love that song its an amazing songcant wait to see her at the concert, 🤩,31
i suppose if i must ill write ya a novel in the mornin somethin to look forward to when ya wake up, 🤗,23
i looove this song, ❤️,33
just had a nice chat with my father about moneyhe will not lend me any, 🤔,1
more then it will ruin the story srry, 🤦,35
i like it too especially since it cost since she borrowed it from a friend, 🤗,23
is thanking god every single day, 🙏,5
yeah but i have no money and id get lost going through terminals in different countries or miss a flight amp get stranded lol, 😣,44
i want my hair to be nice i dont want to fail philosophy and i want nice peopleee, 🤞,21
feel like absoloute poopy today wanna go for a walk but dont know if ash will have time, 🤕,17
how are you, 😊,25
today may be my birthday  but it feels like any other day , 🎂,52
its hard to say god its hard to say since youve been gone im not the same, 😔,7
left melody cd with bea na, 🎵,30
to think  you were so close to ending up in texas , 😲,92
if only i could have a lydolf ice cream right now  my day would be complete , 🍦,58
i didnt see the pics yet, 😬,46
aww pity gonna be on tomorrow though, 😔,7
when i feel like thissss i turn to him, 😊,25
work sucks wish i could have taken the day off, 😩,12
the numbers grow magically dude, 🤩,31
my life is like a thunderstorm that wont let up , 🌊,68
connecting and sharing fb me at wwwfacebookcombelindastarnes i luv sharing thoughts amp learning from tweeps, 🤗,23
youll do fine good luck i wish you all the best, 🤞,21
good luck  stay safe and enjoy your flight  celtics , 🛫,95
we were drenched in the rain last night  but were doing just fine today , 🌤,67
mint hasnt been able to update my ing direct accounts for two weeks becoming useless to me, 😤,18
ah adobe cs you were never given a chance, 😔,7
all i wanna do is hang out with you, 🤗,23
i reallly miss this girl, 😢,16
youre smart and funny and caring and gorgeous to boot k hugs u, 🤗,23
a have a feelin am gettin blocked off this soon for tweeting to much, 🙅,97
ramona im really going to kill you man that was mean today _, 😠,57
haha exactly i bet his kids are looking at him strangely these days awful example to set for kids, 😬,46
looking for a trustworthy place to buy curtains  where should i start , 🛍,40
